N_n,M_u,T_q,T_r,I_o
0.027777777777777776,354.5534,3.94,273.0,13.5209
0.027777777777777776,159.5053,3.83,165.0,15.7373
0.027777777777777776,163.9934,3.747,169.0,16.7651
0.027777777777777776,174.84900000000005,3.713,180.0,16.6865
0.027777777777777776,149.0668,3.6010000000000004,160.0,15.3292
0.027777777777777776,121.0116,3.639,127.0,12.2474
0.027777777777777776,221.7161,3.428,225.0,19.2724
0.027777777777777776,252.6378,3.114,184.0,13.5155
0.027777777777777776,117.4899,3.007,124.0,11.2131
0.027777777777777776,188.2196,2.923,196.0,17.9688
0.027777777777777776,107.6514,2.827,119.0,11.6017
0.027777777777777776,250.2133,2.7310000000000003,192.0,13.6662
0.027777777777777776,249.1467,2.648,192.0,14.7845
0.027777777777777776,286.7264,2.548,207.0,14.3641
0.027777777777777776,295.5781,2.502,211.0,15.0665
0.027777777777777776,263.1569,4.702,199.0,13.8357
0.027777777777777776,288.6591,4.6560000000000015,208.0,15.421
0.027777777777777776,125.7904,4.574,134.0,12.7184
0.027777777777777776,118.0221,4.487,131.0,12.5515
0.027777777777777776,166.5852,4.419,164.0,14.3888
0.027777777777777776,172.5162,4.328,174.0,17.1254
0.027777777777777776,200.5532,4.234,207.0,17.7715
0.027777777777777776,6.6931,4.15,19.0,0.0117
0.027777777777777776,6.5203,4.063,19.0,0.0117
0.027777777777777776,240.8487,4.0139999999999985,239.0,24.3057
0.027777777777777776,264.14,3.915,273.0,22.6225
0.027777777777777776,200.8704,3.817,172.0,12.8558
0.027777777777777776,270.2355,3.719,199.0,13.6236
0.027777777777777776,127.2688,3.639,133.0,13.0247
0.027777777777777776,124.585,3.542,135.0,12.1389
0.027777777777777776,135.8597,3.487,139.0,12.7671
0.027777777777777776,294.5622,3.389,217.0,15.3819
0.027777777777777776,261.6654,3.302,193.0,12.8546
0.027777777777777776,147.5228,3.043,157.0,13.2905
0.027777777777777776,104.1996,2.951,114.0,11.1752
0.027777777777777776,141.8075,2.844,151.0,13.652
0.027777777777777776,107.4797,2.759,101.0,10.913
0.027777777777777776,277.516,2.677,185.0,13.3851
0.027777777777777776,173.8691,2.644,149.0,11.4225
0.027777777777777776,233.2855,4.845,173.0,11.3544
0.027777777777777776,243.6593,4.752,179.0,13.0027
0.027777777777777776,186.1789,4.668,155.0,12.1739
0.027777777777777776,117.3513,4.5710000000000015,112.0,11.44
0.027777777777777776,247.8774,4.472,249.0,21.9455
0.027777777777777776,148.0243,4.379,156.0,14.5727
0.027777777777777776,113.8792,4.293,116.0,10.6896
0.027777777777777776,136.7875,4.251,128.0,10.4467
0.027777777777777776,131.5327,4.152,129.0,10.4926
0.027777777777777776,132.2492,4.06,131.0,12.8126
0.027777777777777776,109.3555,3.962,111.0,10.7397
0.027777777777777776,91.918,3.825,103.0,9.9459
0.027777777777777776,148.40200000000004,3.73,157.0,13.0506
0.027777777777777776,110.1932,3.633,113.0,10.755
0.027777777777777776,142.0469,3.534,147.0,12.9298
0.027777777777777776,102.8989,3.467,99.0,10.0346
0.027777777777777776,265.0712,3.3710000000000004,184.0,12.6184
0.027777777777777776,167.025,3.28,145.0,11.3867
0.027777777777777776,232.7931,3.196,176.0,11.9537
0.027777777777777776,238.6261,3.102,180.0,12.1922
0.027777777777777776,177.0084,3.015,155.0,11.9268
0.027777777777777776,117.632,2.942,113.0,11.5752
0.027777777777777776,241.3233,2.846,242.0,20.1962
0.027777777777777776,157.2259,2.76,158.0,14.4047
0.027777777777777776,114.6875,2.667,117.0,10.8336
0.027777777777777776,149.8679,5.907,128.0,10.9655
0.027777777777777776,132.086,4.806,129.0,10.2826
0.027777777777777776,130.3929,4.729,132.0,12.1088
0.027777777777777776,109.5718,4.677,112.0,11.1029
0.027777777777777776,90.9649,5.005,102.0,9.9125
0.027777777777777776,109.3771,4.918,112.0,11.2031
0.027777777777777776,139.5052,4.83,148.0,13.5705
0.027777777777777776,97.0162,4.7330000000000005,96.0,10.1296
0.027777777777777776,266.2635,4.6530000000000005,185.0,13.4812
0.027777777777777776,188.7057,4.57,153.0,10.8126
0.027777777777777776,221.4287,4.476,170.0,11.8383
0.027777777777777776,200.1476,4.393,166.0,12.8663
0.027777777777777776,194.4889,4.301,160.0,12.0876
0.027777777777777776,118.4682,4.267,111.0,11.6004
0.027777777777777776,229.109,4.127,240.0,19.7885
0.027777777777777776,153.0179,4.069,155.0,13.4697
0.027777777777777776,117.8187,3.986,118.0,10.7
0.027777777777777776,139.0399,3.885,135.0,10.4504
0.027777777777777776,116.9959,3.79,126.0,10.0196
0.027777777777777776,128.055,3.7,136.0,12.7759
0.027777777777777776,118.1295,3.045,112.0,12.2463
0.027777777777777776,101.1246,3.948,102.0,10.4786
0.027777777777777776,199.9592,3.855,203.0,15.5799
0.027777777777777776,142.5625,2.8280000000000003,139.0,11.099
0.027777777777777776,98.434,5.159,103.0,9.8736
0.027777777777777776,90.5394,5.085,93.0,8.6923
0.027777777777777776,99.349,4.976,97.0,9.3858
0.027777777777777776,96.0076,4.896,110.0,8.9496
0.027777777777777776,109.3528,4.831,108.0,10.0932
0.027777777777777776,197.5405,4.744,202.0,17.043
0.027777777777777776,136.1316,4.683,141.0,12.9789
0.027777777777777776,118.7217,4.589,121.0,11.728
0.027777777777777776,98.0638,4.488,103.0,9.5464
0.027777777777777776,147.2851,4.415,125.0,9.6883
0.027777777777777776,202.8002,4.33,202.0,15.5989
0.027777777777777776,145.1035,4.242,147.0,14.1948
0.027777777777777776,97.5471,4.152,105.0,9.9379
0.027777777777777776,75.469,4.9910000000000005,94.0,8.621
0.027777777777777776,97.2908,4.887,99.0,9.7495
0.027777777777777776,102.9938,4.785,108.0,9.1405
0.027777777777777776,102.0019,3.706,109.0,10.4587
0.027777777777777776,201.5374,3.626,204.0,16.9767
0.027777777777777776,134.6208,3.542,137.0,12.9273
0.027777777777777776,121.9491,3.447,123.0,11.8006
0.027777777777777776,90.9795,3.366,101.0,9.857
0.027777777777777776,139.5599,3.263,123.0,9.4961
0.027777777777777776,197.786,3.172,204.0,15.1567
0.027777777777777776,142.3413,3.073,140.0,11.0509
0.027777777777777776,92.6045,2.986,104.0,9.5371
0.027777777777777776,88.5496,2.925,96.0,9.6835
0.027777777777777776,97.5444,2.821,99.0,9.6846
0.027777777777777776,107.4986,5.154,110.0,9.2615
0.027777777777777776,101.8868,5.077,107.0,10.2675
0.027777777777777776,210.2259,4.981,204.0,18.146
0.027777777777777776,135.1569,4.887,133.0,11.1669
0.027777777777777776,123.0042,4.79,125.0,11.731
0.027777777777777776,100.7159,4.697,104.0,9.5543
0.027777777777777776,144.4461,4.618,130.0,9.7178
0.027777777777777776,167.7874,4.52,143.0,10.434
0.027777777777777776,132.2224,4.425,137.0,11.9507
0.027777777777777776,226.7162,4.3610000000000015,252.0,17.0025
0.027777777777777776,141.2713,4.267,142.0,12.0669
0.027777777777777776,199.477,4.185,183.0,10.8343
0.027777777777777776,371.1725,4.103,313.0,21.3419
0.027777777777777776,125.8072,4.034,124.0,12.0311
0.027777777777777776,97.7138,3.938,82.0,7.0608
0.027777777777777776,99.4182,3.844,96.0,9.1614
0.027777777777777776,91.5714,3.765,92.0,9.017
0.027777777777777776,102.6913,3.697,114.0,9.3638
0.027777777777777776,118.5099,3.591,111.0,10.1446
0.027777777777777776,199.5288,3.506,198.0,17.3758
0.027777777777777776,136.6511,3.425,140.0,13.4751
0.027777777777777776,120.8005,3.322,124.0,11.4134
0.027777777777777776,100.0248,3.222,101.0,9.5988
0.027777777777777776,149.5986,2.905,129.0,9.3253
0.027777777777777776,198.8346,2.781,208.0,15.5237
0.027777777777777776,147.6483,2.785,156.0,13.5581
0.027777777777777776,102.8931,5.124,112.0,9.8001
0.027777777777777776,87.0531,5.039,96.0,8.7864
0.027777777777777776,90.5006,4.954,104.0,9.7206
0.027777777777777776,102.6357,4.907,111.0,8.9799
0.027777777777777776,102.9732,4.783,116.0,10.4059
0.027777777777777776,198.0462,4.689,209.0,17.6077
0.027777777777777776,134.5828,4.604,144.0,13.0299
0.027777777777777776,116.44,4.542,126.0,12.7053
0.027777777777777776,101.253,4.442,105.0,9.9691
0.027777777777777776,138.7863,4.357,124.0,9.4148
0.027777777777777776,138.6771,4.268,125.0,8.0365
0.027777777777777776,271.6176,4.189,188.0,13.6799
0.027777777777777776,157.2897,4.135,148.0,11.3371
0.027777777777777776,178.4757,4.034,156.0,11.8265
0.027777777777777776,200.5306,3.953,170.0,13.0619
0.027777777777777776,199.2178,3.881,162.0,12.2934
0.027777777777777776,576.2847,3.782,346.0,13.0814
0.027777777777777776,250.4295,3.696,177.0,11.7346
0.027777777777777776,140.8121,3.63,136.0,9.3277
0.027777777777777776,173.1325,3.528,161.0,10.4432
0.027777777777777776,114.7433,3.43,127.0,11.0754
0.027777777777777776,347.5909,3.341,330.0,29.4349
0.027777777777777776,120.849,3.263,124.0,12.315
0.027777777777777776,122.2132,3.1660000000000004,112.0,8.5437
0.027777777777777776,119.6133,3.083,122.0,11.2451
0.027777777777777776,91.3515,2.8360000000000003,102.0,9.9703
0.027777777777777776,174.745,5.227,186.0,15.2138
0.027777777777777776,173.6122,5.126,150.0,10.2946
0.027777777777777776,189.843,5.041,168.0,13.2425
0.027777777777777776,115.9587,4.95,106.0,8.3637
0.027777777777777776,226.2788,4.859,253.0,25.2813
0.027777777777777776,113.7791,4.775,126.0,10.9169
0.027777777777777776,136.5237,4.694,158.0,14.4161
0.027777777777777776,152.3151,4.604,165.0,12.191
0.027777777777777776,119.4179,4.515,119.0,11.0858
0.027777777777777776,221.5674,4.418,196.0,11.1517
0.027777777777777776,172.0252,4.33,153.0,12.2871
0.027777777777777776,198.7321,4.23,197.0,19.2095
0.027777777777777776,183.892,4.144,164.0,10.7675
0.027777777777777776,112.0099,4.051,114.0,9.7369
0.027777777777777776,177.6408,4.5280000000000005,164.0,10.7692
0.027777777777777776,169.83700000000005,4.439,149.0,9.8141
0.027777777777777776,111.2265,4.354,115.0,10.4957
0.027777777777777776,207.4608,0.327,211.0,18.9185
0.027777777777777776,115.9503,2.64,117.0,16.6301
0.027777777777777776,96.6064,4.807,112.0,15.9383
0.027777777777777776,105.4663,4.721,113.0,12.8067
0.027777777777777776,174.6161,4.629,175.0,15.8117
0.027777777777777776,111.9829,4.525,126.0,11.1815
0.027777777777777776,214.8274,5.002,188.0,15.0261
0.027777777777777776,217.6182,4.909,213.0,15.9082
0.027777777777777776,134.939,4.816,142.0,13.3739
0.027777777777777776,142.279,4.752,143.0,16.3553
0.027777777777777776,110.6991,4.044,123.0,12.9692
0.027777777777777776,156.6887,3.948,163.0,16.5455
0.027777777777777776,169.1392,3.862,172.0,16.6132
0.027777777777777776,161.9907,3.78,176.0,16.9627
0.027777777777777776,142.6865,3.692,160.0,16.4508
0.027777777777777776,120.4616,3.5980000000000003,131.0,15.1721
0.027777777777777776,234.3596,3.477,224.0,19.9087
0.027777777777777776,148.015,3.818,128.0,15.7618
0.027777777777777776,121.7551,3.743,120.0,13.7104
0.027777777777777776,203.8806,3.644,214.0,21.4238
0.027777777777777776,123.607,3.557,124.0,17.1185
0.027777777777777776,155.8125,3.469,136.0,15.9805
0.027777777777777776,162.5294,3.387,137.0,16.4539
0.027777777777777776,164.959,3.2880000000000003,138.0,16.4536
0.027777777777777776,158.911,3.196,146.0,17.4208
0.027777777777777776,155.4774,3.114,134.0,16.3059
0.027777777777777776,180.5987,5.001,149.0,17.67
0.027777777777777776,136.8228,4.9030000000000005,135.0,18.5284
0.027777777777777776,135.0015,4.841,138.0,15.7642
0.027777777777777776,181.0686,4.754,184.0,16.9416
0.027777777777777776,180.1448,4.668,182.0,16.9571
0.027777777777777776,224.9887,4.5760000000000005,213.0,18.8234
0.027777777777777776,6.9272,4.489,13.0,0.0124
0.027777777777777776,6.7813,4.416,13.0,0.0124
0.027777777777777776,253.509,4.328,236.0,19.2554
0.027777777777777776,300.0865,4.242,291.0,27.0644
0.027777777777777776,147.5445,4.154,129.0,15.2933
0.027777777777777776,163.8714,4.091,140.0,15.887
0.027777777777777776,149.2597,3.99,146.0,16.4414
0.027777777777777776,133.465,3.904,132.0,15.2601
0.027777777777777776,139.8857,3.824,139.0,18.5828
0.027777777777777776,197.038,3.752,161.0,17.7288
0.027777777777777776,155.6498,3.655,136.0,15.9129
0.027777777777777776,144.1662,3.569,160.0,16.1991
0.027777777777777776,164.4849,3.497,185.0,17.2905
0.027777777777777776,147.9286,3.399,157.0,16.3002
0.027777777777777776,209.1675,3.3110000000000004,213.0,19.9333
0.027777777777777776,129.0702,3.224,128.0,16.3275
0.027777777777777776,102.31,2.869,114.0,14.5531
0.027777777777777776,104.7963,3.199,116.0,14.7347
0.027777777777777776,171.8867,3.105,191.0,18.1676
0.027777777777777776,135.2485,5.059,142.0,18.6417
0.027777777777777776,166.1928,4.9860000000000015,177.0,19.4705
0.027777777777777776,206.6702,4.9460000000000015,219.0,20.6356
0.027777777777777776,257.9098,4.875,274.0,27.5487
0.027777777777777776,368.9729,4.83,341.0,26.5384
0.027777777777777776,181.9055,4.755,201.0,24.2645
0.027777777777777776,244.8826,4.699,249.0,23.6496
0.027777777777777776,148.1624,4.641,155.0,18.656
0.027777777777777776,127.2585,4.595,136.0,17.3792
0.027777777777777776,197.82,4.515,217.0,21.3226
0.027777777777777776,132.5626,4.47,132.0,18.0526
0.027777777777777776,138.7122,4.416,141.0,17.3013
0.027777777777777776,129.4028,4.29,142.0,17.7454
0.027777777777777776,192.4119,4.2010000000000005,201.0,20.5445
0.027777777777777776,191.8404,4.159,189.0,16.9942
0.027777777777777776,141.9524,4.051,149.0,16.9567
0.027777777777777776,159.6097,3.971,158.0,17.3467
0.027777777777777776,116.5504,3.69,118.0,15.9599
0.027777777777777776,121.5835,4.011,113.0,13.6686
0.027777777777777776,156.7549,3.923,159.0,16.0708
0.027777777777777776,233.3048,3.837,213.0,15.444
0.027777777777777776,154.1232,3.753,152.0,13.1915
0.027777777777777776,103.7406,3.659,106.0,11.8577
0.027777777777777776,171.1287,3.577,186.0,19.6621
0.027777777777777776,151.2033,3.474,159.0,18.9244
0.027777777777777776,195.3329,3.384,220.0,24.6255
0.027777777777777776,471.2348,2.824,436.0,39.6184
0.027777777777777776,144.8443,2.7310000000000003,161.0,20.0258
0.027777777777777776,149.6109,2.74,163.0,17.5984
0.027777777777777776,118.5459,5.027,135.0,15.6801
0.027777777777777776,155.0232,4.9460000000000015,170.0,19.4368
0.027777777777777776,105.9925,4.865,119.0,15.124
0.027777777777777776,252.0757,4.79,198.0,18.7457
0.027777777777777776,182.3077,4.699,167.0,16.1407
0.027777777777777776,184.7571,4.618,174.0,17.003
0.027777777777777776,218.1334,4.524,190.0,18.3669
0.027777777777777776,238.2664,4.44,194.0,17.0361
0.027777777777777776,119.1572,4.348,145.0,17.8034
0.027777777777777776,273.6646,4.276,288.0,27.3162
0.027777777777777776,160.5741,4.176,181.0,20.3724
0.027777777777777776,127.092,4.096,141.0,16.1339
0.027777777777777776,165.4852,4.03,158.0,15.9845
0.027777777777777776,147.5084,3.932,151.0,15.4779
0.027777777777777776,135.5182,3.681,155.0,19.0605
0.027777777777777776,114.3737,4.015,137.0,15.2346
0.027777777777777776,106.8551,3.936,125.0,14.9529
0.027777777777777776,119.033,3.856,127.0,12.278
0.027777777777777776,466.9102,3.742,402.0,38.7162
0.027777777777777776,129.6134,3.638,144.0,17.9
0.027777777777777776,245.4865,3.55,276.0,27.0298
0.027777777777777776,137.001,3.465,148.0,16.2912
0.027777777777777776,126.1903,3.406,140.0,16.6049
0.027777777777777776,130.0432,3.306,151.0,15.8868
0.027777777777777776,202.3741,3.2,238.0,23.5627
0.027777777777777776,96.8145,3.104,121.0,13.6948
0.027777777777777776,133.2748,5.089,152.0,18.5382
0.027777777777777776,172.3128,4.998,202.0,21.4485
0.027777777777777776,133.922,4.912,150.0,17.609
0.027777777777777776,201.6709,4.828,182.0,17.0174
0.027777777777777776,123.5583,4.74,140.0,16.8842
0.027777777777777776,175.9931,4.686,205.0,22.2276
0.027777777777777776,180.08599999999996,4.6080000000000005,200.0,22.6436
0.027777777777777776,187.1974,4.5139999999999985,215.0,23.7112
0.027777777777777776,164.5829,4.437,194.0,21.53
0.027777777777777776,139.2775,4.353,156.0,18.3221
0.027777777777777776,241.2886,4.274,273.0,27.2444
0.027777777777777776,198.9453,4.1960000000000015,190.0,18.8356
0.027777777777777776,134.4626,4.1080000000000005,149.0,16.6635
0.027777777777777776,212.2702,4.017,240.0,25.2255
0.027777777777777776,134.1526,3.929,143.0,17.4289
0.027777777777777776,263.3887,3.843,223.0,20.1196
0.027777777777777776,300.5167,3.765,234.0,20.9524
0.027777777777777776,313.5127,3.668,238.0,20.9508
0.027777777777777776,302.2139,3.594,245.0,21.8418
0.027777777777777776,239.1252,3.51,212.0,20.6891
0.027777777777777776,327.6578,3.4410000000000003,244.0,22.2304
0.027777777777777776,141.7566,3.343,156.0,19.4582
0.027777777777777776,135.8556,3.056,162.0,18.7208
0.027777777777777776,179.5709,2.96,205.0,24.9389
0.027777777777777776,174.4346,2.852,200.0,23.0803
0.027777777777777776,214.3578,2.861,235.0,24.2865
0.027777777777777776,0.0045,5.357,4.0,0.0067
0.027777777777777776,0.0058,5.257999999999999,4.0,0.0067
0.027777777777777776,256.1621,5.175,276.0,29.2965
0.027777777777777776,307.3578,5.085,314.0,31.54300000000001
0.027777777777777776,213.8467,5.011,200.0,18.7387
0.027777777777777776,292.1404,4.913,232.0,20.2078
0.027777777777777776,150.9997,4.832,161.0,19.3949
0.027777777777777776,134.2061,4.74,157.0,19.0531
0.027777777777777776,144.9101,4.652,174.0,19.4173
0.027777777777777776,354.195,4.5680000000000005,265.0,22.4077
0.027777777777777776,376.6271,4.503,260.0,20.6562
0.027777777777777776,141.4565,4.395,162.0,16.1899
0.027777777777777776,159.141,4.296,180.0,18.7757
0.027777777777777776,145.7707,4.123,168.0,17.5688
0.027777777777777776,214.0819,4.021,235.0,22.5045
0.027777777777777776,139.8881,3.919,147.0,17.3604
0.027777777777777776,112.2337,3.83,138.0,14.7512
0.027777777777777776,128.2732,3.746,150.0,15.334
0.027777777777777776,170.8282,3.652,199.0,19.8117
0.027777777777777776,140.5957,3.565,166.0,19.0754
0.027777777777777776,163.1943,3.517,182.0,21.0119
0.027777777777777776,208.7058,3.406,241.0,23.5504
0.027777777777777776,262.3373,3.309,275.0,28.1034
0.027777777777777776,413.3614,3.224,372.0,36.2041
0.027777777777777776,179.6383,3.134,206.0,22.9641
0.027777777777777776,241.9962,3.052,251.0,23.6125
0.027777777777777776,146.2881,2.969,169.0,19.7562
0.027777777777777776,150.5167,5.397,166.0,17.9027
0.027777777777777776,201.8311,5.312,226.0,22.3808
0.027777777777777776,143.8669,5.227,163.0,17.6074
0.027777777777777776,134.3261,5.157,154.0,16.8615
0.027777777777777776,131.6186,5.0680000000000005,144.0,16.5479
0.027777777777777776,186.4164,4.9689999999999985,214.0,22.0542
0.027777777777777776,197.8285,4.887,209.0,20.241
0.027777777777777776,141.2223,4.795,162.0,18.3429
0.027777777777777776,161.847,4.708,187.0,20.9925
0.027777777777777776,115.7966,4.633,136.0,15.8924
0.027777777777777776,132.6398,4.5760000000000005,146.0,15.941
0.027777777777777776,164.9002,4.467,191.0,20.5775
0.027777777777777776,251.2134,4.374,279.0,24.2434
0.027777777777777776,165.8596,4.275,190.0,18.8325
0.027777777777777776,109.7071,4.177,132.0,14.4634
0.027777777777777776,170.7714,4.099,194.0,21.2286
0.027777777777777776,157.2294,4.001,167.0,18.5248
0.027777777777777776,202.8252,3.913,230.0,24.3239
0.027777777777777776,465.7076,3.838,394.0,32.0503
0.027777777777777776,151.4133,3.737,166.0,20.0879
0.027777777777777776,167.0247,3.66,195.0,18.4484
0.027777777777777776,124.5146,3.564,137.0,16.2113
0.027777777777777776,158.7769,3.497,185.0,19.0075
0.027777777777777776,123.7773,3.195,138.0,15.4692
0.027777777777777776,260.6295,3.482,226.0,19.5539
0.027777777777777776,191.3209,3.394,181.0,17.3371
0.027777777777777776,249.8404,3.285,212.0,17.137999999999998
0.027777777777777776,237.7342,5.557,221.0,18.8773
0.027777777777777776,215.1649,5.4620000000000015,196.0,17.664
0.027777777777777776,132.6045,5.428,153.0,16.6808
0.027777777777777776,273.8683,5.292999999999998,295.0,28.5073
0.027777777777777776,179.2243,5.222,213.0,20.2045
0.027777777777777776,145.6145,5.138,168.0,16.3844
0.027777777777777776,163.0027,5.06,169.0,16.0033
0.027777777777777776,144.9521,4.977,163.0,14.9108
0.027777777777777776,147.2141,4.888,175.0,18.7122
0.027777777777777776,130.5999,4.797,158.0,17.5236
0.027777777777777776,115.6308,4.722,144.0,15.4181
0.027777777777777776,140.6733,4.637,169.0,16.3378
0.027777777777777776,456.6113,4.518,416.0,38.1718
0.027777777777777776,144.1012,4.461,157.0,15.5753
0.027777777777777776,254.586,4.356,283.0,29.1299
0.027777777777777776,141.4085,4.287,167.0,16.5054
0.027777777777777776,146.2228,4.191,166.0,16.9556
0.027777777777777776,138.9138,4.0939999999999985,173.0,16.3294
0.027777777777777776,213.1419,4.023,260.0,22.5284
0.027777777777777776,113.4142,3.933,158.0,13.9595
0.027777777777777776,157.8746,3.848,187.0,17.7574
0.027777777777777776,189.0233,3.777,227.0,21.731
0.027777777777777776,141.7502,3.683,174.0,18.0549
0.027777777777777776,181.5682,3.605,191.0,16.8658
0.027777777777777776,131.9997,3.218,167.0,17.2668
0.027777777777777776,194.9191,3.532,243.0,22.54300000000001
0.027777777777777776,192.9133,3.438,232.0,22.8731
0.027777777777777776,199.9333,3.085,225.0,23.0666
0.027777777777777776,173.1977,5.556,206.0,21.0429
0.027777777777777776,144.5041,5.485,174.0,18.3135
0.027777777777777776,248.7949,5.4110000000000005,288.0,27.0123
0.027777777777777776,219.2726,5.32,212.0,19.1085
